customer_unique_id,frequency,recency,T,monetary_value,p_alive,pred_purch_6m,clv_12m
4220ae19dee604e8c1dddccd4e535502,1.0,135.0,294.0,42.78,0.028177562355592472,0.024636917302727494,2.0193130455405828
42398dee8f2098eec5579129cc1a6f5e,1.0,72.0,395.0,142.26,0.0077502442047334705,0.005769763869373688,1.516044632413638
423d40b193638955a782839886648464,1.0,472.0,543.0,743.04,0.07087820643317035,0.04336969504914032,59.74071659950106
425634deb94b1080fc7d283f3a644941,1.0,3.0,372.0,53.62,0.0029854005498977138,0.0023001812934739774,0.23660014697201526
4291db0da71914754618cd789aebcd56,1.0,72.0,149.0,499.29,0.042109218120722436,0.04928023576333695,41.637833490019446
42befda568ea0df110b6cec63c233bea,1.0,165.0,373.0,26.78,0.023606899707301305,0.01816095935821695,0.9957835661691853
4307ca57b237ef2790e2a99ebcf3c7db,1.0,2.0,256.0,230.52,0.006013248097396917,0.005628676156113179,2.2953576327245817
43255e3df6cda368809baa2fc72872c8,1.0,231.0,480.0,90.88000000000001,0.023930701375312367,0.0158424686228376,2.7408212260520477
432aa6200ee9673be90863a912dc91dc,1.0,165.0,383.0,91.18,0.022385200344602143,0.01696370062402804,2.8919845986835555
4377c22228de511d013c6a7560d58a2d,1.0,18.0,337.0,130.57,0.004778224052737124,0.003888553963271229,0.9284164542656713
439624e26bc73309799fd718773bdb8a,1.0,123.0,440.0,116.44999999999999,0.011189510655068775,0.007814596431636178,1.705091937709451
43c73f9043398f0dd2163fc5f825e61a,1.0,16.0,358.0,157.22,0.004090138088819695,0.0032198982046659436,0.925518786936829
43dce1c46f91f3cd233905d0a8b19153,1.0,308.0,533.0,111.52,0.031968992727411806,0.019799329517352547,4.20650517124742
43f9d5ace80c6d3c5c09544bc2fa8484,1.0,17.0,326.0,36.85,0.005013264231182879,0.004153326919156662,0.29946455301643093
44a22a3351d7f1bb3d337d1be11b41fb,1.0,43.0,347.0,62.27,0.006734933566216674,0.005394210448377542,0.6349242894506151
44adda057b51a700d1e287783b02516e,1.0,20.0,177.0,293.85,0.015396887286985796,0.01690605778294508,8.54031178857578
44b49176f1aca9533b67f3eedab0b2de,1.0,182.0,295.0,76.55,0.04283384826342372,0.037386809525045264,5.2850757196822595
44b6bbfea26596437062a38c8e6bcec1,1.0,6.0,518.0,322.86,0.0015591173478066709,0.0009835470976310638,0.5904231368708099
44bd7571a7dad968306f7776bd5a5745,1.0,7.0,247.0,142.02,0.0070421374320518695,0.006704020586651002,1.6971481134787536
44e64b7162915525578f601e73e72b16,1.0,65.0,242.0,68.31,0.01802304884702177,0.01732168388062756,2.1660071228479714
44ed2c2de63bfe22f6596547584d7372,1.0,20.0,416.0,66.6,0.003216821118434162,0.0023232423809434986,0.295537962890238
453c2895f29b6d9a47f8cb48e00b024b,1.0,213.0,394.0,98.24,0.03147626396149211,0.023467323501331048,4.307541522181064
455b49402053f170c64a3ae7fced73d4,1.0,163.0,405.0,50.730000000000004,0.019623331046941198,0.01439760994679159,1.4159110207075067
455c17b35969ca198c17f2fc9e8eba1b,2.0,365.0,586.0,236.045,0.23549793306759553,0.1905680871165293,80.30474449979872
456f6d64ecda1b968375d3a68eabfb5c,1.0,122.0,221.0,639.52,0.04075132958271119,0.0408055058936847,45.20725093351794
4577881f7a6c10d8eb6bd7f7a82ffa86,1.0,351.0,441.0,705.0,0.06078953951960987,0.042396291365200324,54.518861690300746
45ca4053806ecd0f595c633184e0ff61,1.0,296.0,478.0,712.25,0.03746913037229597,0.024869829125760422,32.51525774778654
45cfc55a4d5073c50be858369454fc0e,1.0,297.0,476.0,321.17,0.03803545097934195,0.025311771120742007,15.015029932715109
4658b26bcea972ed0b86a5f8c61718be,1.0,489.0,618.0,291.68,0.057840983035864206,0.03246972921293841,17.877856761566274
4681829483318507ed55682649de6571,1.0,68.0,328.0,244.74,0.010684943495271429,0.008823223240870367,3.887781718648617
46b061196b47dfe9318d38bab6a40ee7,1.0,5.0,282.0,139.0,0.005328913254101386,0.004758261043278869,1.191105718785956
46da36c3df7118852b770394d1ba2be5,1.0,408.0,482.0,71.37,0.06782243215822002,0.04478288103897771,6.1539604472207685
46ed126bcf1df6e195dbc63d7c320983,1.0,457.0,514.0,43.32,0.0744172273275252,0.04717884929373078,4.086241095512902
4702ba5faa8283e0f6b6a545cdaf8a9f,1.0,449.0,520.0,211.84,0.07013615020480561,0.04413504855883208,17.49643047971066
4711348768db55c57a67aba080ead566,1.0,22.0,154.0,1040.55,0.019577156897752253,0.02264437651315606,39.79182298590982
473d9165586cfc6708841d07adf6c020,1.0,80.0,234.0,316.4,0.02313295899428356,0.022578212368945853,12.500725716180611
47544c4d42f988172faedb4b05231671,1.0,31.0,167.0,113.11000000000001,0.020114538858828516,0.022583532565216762,4.465830828556228
4755e6cf97a25760ab159e0457c84a29,1.0,116.0,234.0,32.37,0.03481406467049979,0.03397919590619597,2.127550100755399
4757b4d81eaab4d270e585126410dc5c,1.0,24.0,558.0,45.86,0.0018137676530527555,0.0010901906248613055,0.10015621067815417
475cab480951109dec3ad6f770167fa5,1.0,28.0,471.0,132.14,0.0028194871710421248,0.001888662427470217,0.4683647831059957
475d4eb16efe698064c2966acd62584c,1.0,2.0,212.0,55.04,0.008346627779067476,0.00851069341768017,0.8605463192338109
47a71b49f98984efd3c62cb213f977e8,1.0,11.0,357.0,73.34,0.0037637266330328807,0.002967547733115556,0.4086787420234469
47c1a3033b8b77b3ab6e109eb4d5fdf3,4.0,170.0,436.0,204.82,0.08918293699562846,0.13689802641916546,48.193206690888985
47c89a36acb8a73127ec91d0542289b5,1.0,192.0,357.0,94.58,0.03242201096334686,0.025563457317248572,4.489259791539346
481060b29de0e9b3d7f4b2991cfb0767,1.0,3.0,155.0,109.75,0.013865299143948998,0.016000393314940242,3.059351756576269
4820f42c8203dcad5d2c17cf363048b0,1.0,140.0,425.0,235.28,0.014299620433020008,0.010196913375956592,4.4105378830590904
4827d6a02f010b9505e4af04c7fac522,1.0,275.0,391.0,68.55,0.049416705218944305,0.03700608509977578,4.814230479816918
483b26e1bf0f4797e5512d8849d90835,1.0,142.0,557.0,230.34,0.008113651742864169,0.004882583245798219,2.1130659994146073
485b849ef839f0f401da8bfdc7ac2781,1.0,199.0,475.0,85.74,0.01911096371449338,0.0127345932514036,2.0818674181415524
